Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-03 09:30:00-05:00,1.3799999952316284,1.4700000286102295,1.3799999952316284,1.4199999570846558,1.4199999570846558,123745
2023-01-03 10:30:00-05:00,1.4299999475479126,1.4500000476837158,1.4199999570846558,1.4500000476837158,1.4500000476837158,9099
2023-01-03 11:30:00-05:00,1.4600000381469727,1.4600000381469727,1.4249999523162842,1.4249999523162842,1.4249999523162842,14258
2023-01-03 12:30:00-05:00,1.4249999523162842,1.4900000095367432,1.4190000295639038,1.4600000381469727,1.4600000381469727,78077
2023-01-03 13:30:00-05:00,1.465000033378601,1.4700000286102295,1.4600000381469727,1.4673999547958374,1.4673999547958374,14134
2023-01-03 14:30:00-05:00,1.4600000381469727,1.4700000286102295,1.4500000476837158,1.4600000381469727,1.4600000381469727,10045
2023-01-03 15:30:00-05:00,1.4600000381469727,1.4700000286102295,1.4600000381469727,1.4700000286102295,1.4700000286102295,7561
2023-01-04 09:30:00-05:00,1.4900000095367432,1.5299999713897705,1.4900000095367432,1.4900000095367432,1.4900000095367432,39293
2023-01-04 10:30:00-05:00,1.5099999904632568,1.559999942779541,1.5,1.5599000453948975,1.5599000453948975,35583
2023-01-04 11:30:00-05:00,1.5549999475479126,1.5786000490188599,1.5200999975204468,1.5399999618530273,1.5399999618530273,55793
2023-01-04 12:30:00-05:00,1.5299999713897705,1.590000033378601,1.5299999713897705,1.589900016784668,1.589900016784668,31378
2023-01-04 13:30:00-05:00,1.5850000381469727,1.5850000381469727,1.5499999523162842,1.5520999431610107,1.5520999431610107,39537
2023-01-04 14:30:00-05:00,1.5549999475479126,1.5800000429153442,1.5499999523162842,1.570099949836731,1.570099949836731,60830
2023-01-04 15:30:00-05:00,1.590000033378601,1.590000033378601,1.5399999618530273,1.5399999618530273,1.5399999618530273,30012
2023-01-05 09:30:00-05:00,1.559999942779541,1.559999942779541,1.5300999879837036,1.5399999618530273,1.5399999618530273,26595
2023-01-05 10:30:00-05:00,1.559999942779541,1.559999942779541,1.500100016593933,1.5299999713897705,1.5299999713897705,64050
2023-01-05 11:30:00-05:00,1.5199999809265137,1.5399999618530273,1.5099999904632568,1.5399999618530273,1.5399999618530273,17416
2023-01-05 12:30:00-05:00,1.5399999618530273,1.5499999523162842,1.5299999713897705,1.5299999713897705,1.5299999713897705,9980
2023-01-05 13:30:00-05:00,1.5399999618530273,1.5499999523162842,1.5299999713897705,1.5499999523162842,1.5499999523162842,8468
2023-01-05 14:30:00-05:00,1.5499999523162842,1.5700000524520874,1.5499999523162842,1.565000057220459,1.565000057220459,11300
2023-01-05 15:30:00-05:00,1.565000057220459,1.5700000524520874,1.5099999904632568,1.5399999618530273,1.5399999618530273,28037
2023-01-06 09:30:00-05:00,1.5399999618530273,1.5399999618530273,1.48989999294281,1.5199999809265137,1.5199999809265137,20680
2023-01-06 10:30:00-05:00,1.5125999450683594,1.5499999523162842,1.5125999450683594,1.5199999809265137,1.5199999809265137,11898
2023-01-06 11:30:00-05:00,1.5299999713897705,1.5299999713897705,1.5,1.5051000118255615,1.5051000118255615,11746
2023-01-06 12:30:00-05:00,1.5099999904632568,1.5108000040054321,1.4800000190734863,1.4900000095367432,1.4900000095367432,52441
2023-01-06 13:30:00-05:00,1.5,1.5099999904632568,1.440000057220459,1.4700000286102295,1.4700000286102295,72000
2023-01-06 14:30:00-05:00,1.4700000286102295,1.5,1.469599962234497,1.4700000286102295,1.4700000286102295,78575
2023-01-06 15:30:00-05:00,1.4850000143051147,1.4850000143051147,1.4500000476837158,1.4500000476837158,1.4500000476837158,30978
2023-01-09 09:30:00-05:00,1.4700000286102295,1.5197999477386475,1.4700000286102295,1.5,1.5,36365
2023-01-09 10:30:00-05:00,1.4800000190734863,1.5149999856948853,1.4800000190734863,1.500599980354309,1.500599980354309,7857
2023-01-09 11:30:00-05:00,1.5,1.5099999904632568,1.5,1.5049999952316284,1.5049999952316284,10261
2023-01-09 12:30:00-05:00,1.5,1.5049999952316284,1.4950000047683716,1.5,1.5,1928
2023-01-09 13:30:00-05:00,1.5,1.5,1.4800000190734863,1.5,1.5,11231
2023-01-09 14:30:00-05:00,1.5049999952316284,1.5049999952316284,1.4800000190734863,1.4850000143051147,1.4850000143051147,12819
2023-01-09 15:30:00-05:00,1.4800000190734863,1.4900000095367432,1.4700000286102295,1.4700000286102295,1.4700000286102295,8751
2023-01-10 09:30:00-05:00,1.4800000190734863,1.5124000310897827,1.4600000381469727,1.5,1.5,17369
2023-01-10 10:30:00-05:00,1.5082999467849731,1.5099999904632568,1.4900000095367432,1.4900000095367432,1.4900000095367432,13472
2023-01-10 11:30:00-05:00,1.4900000095367432,1.5099999904632568,1.4900000095367432,1.4984999895095825,1.4984999895095825,14222
2023-01-10 12:30:00-05:00,1.4900000095367432,1.5,1.4900000095367432,1.4950000047683716,1.4950000047683716,9711
2023-01-10 13:30:00-05:00,1.4900000095367432,1.5,1.440000057220459,1.5,1.5,82403
2023-01-10 14:30:00-05:00,1.4950000047683716,1.4950000047683716,1.4900000095367432,1.4900000095367432,1.4900000095367432,7641
2023-01-10 15:30:00-05:00,1.4900000095367432,1.5099999904632568,1.4900000095367432,1.5,1.5,0
2023-01-11 09:30:00-05:00,1.5099999904632568,1.5299999713897705,1.5,1.5149999856948853,1.5149999856948853,8346
2023-01-11 10:30:00-05:00,1.5099999904632568,1.5176000595092773,1.5049999952316284,1.5176000595092773,1.5176000595092773,3458
2023-01-11 11:30:00-05:00,1.5132999420166016,1.5399999618530273,1.5,1.5088000297546387,1.5088000297546387,33123
2023-01-11 12:30:00-05:00,1.5099999904632568,1.5199999809265137,1.5,1.5099999904632568,1.5099999904632568,1056
2023-01-11 13:30:00-05:00,1.5099999904632568,1.5199999809265137,1.4900000095367432,1.4900000095367432,1.4900000095367432,29580
2023-01-11 14:30:00-05:00,1.4900000095367432,1.5099999904632568,1.4850000143051147,1.5049999952316284,1.5049999952316284,12961
2023-01-11 15:30:00-05:00,1.5049999952316284,1.5049999952316284,1.4700000286102295,1.4950000047683716,1.4950000047683716,53580
2023-01-12 09:30:00-05:00,1.5,1.5197999477386475,1.4819999933242798,1.5099999904632568,1.5099999904632568,21642
2023-01-12 10:30:00-05:00,1.5099999904632568,1.5299999713897705,1.5,1.5099999904632568,1.5099999904632568,14696
2023-01-12 11:30:00-05:00,1.5099999904632568,1.5700000524520874,1.5,1.5499999523162842,1.5499999523162842,46880
2023-01-12 12:30:00-05:00,1.5490000247955322,1.5700000524520874,1.534999966621399,1.5549999475479126,1.5549999475479126,58289
2023-01-12 13:30:00-05:00,1.5540000200271606,1.559999942779541,1.5499000549316406,1.5549999475479126,1.5549999475479126,28093
2023-01-12 14:30:00-05:00,1.5549999475479126,1.6299999952316284,1.5499999523162842,1.6100000143051147,1.6100000143051147,97178
2023-01-12 15:30:00-05:00,1.6150000095367432,1.6299999952316284,1.590000033378601,1.600000023841858,1.600000023841858,124446
2023-01-13 09:30:00-05:00,1.6100000143051147,1.6398999691009521,1.590000033378601,1.6164000034332275,1.6164000034332275,77063
2023-01-13 10:30:00-05:00,1.625,1.6299999952316284,1.5920000076293945,1.600000023841858,1.600000023841858,55818
2023-01-13 11:30:00-05:00,1.600000023841858,1.6100000143051147,1.590000033378601,1.600000023841858,1.600000023841858,33646
2023-01-13 12:30:00-05:00,1.600000023841858,1.6100000143051147,1.5413000583648682,1.5782999992370605,1.5782999992370605,48841
2023-01-13 13:30:00-05:00,1.565000057220459,1.567199945449829,1.5199999809265137,1.5399999618530273,1.5399999618530273,47710
2023-01-13 14:30:00-05:00,1.5408999919891357,1.5499999523162842,1.5399999618530273,1.5449999570846558,1.5449999570846558,13400
2023-01-13 15:30:00-05:00,1.5449999570846558,1.559999942779541,1.5299999713897705,1.5299999713897705,1.5299999713897705,28286
2023-01-17 09:30:00-05:00,1.5700000524520874,1.5992000102996826,1.537600040435791,1.5750000476837158,1.5750000476837158,62051
2023-01-17 10:30:00-05:00,1.5750000476837158,1.5750000476837158,1.5399999618530273,1.559999942779541,1.559999942779541,21167
2023-01-17 11:30:00-05:00,1.5599000453948975,1.5800000429153442,1.5599000453948975,1.559999942779541,1.559999942779541,29946
2023-01-17 12:30:00-05:00,1.5515999794006348,1.5700000524520874,1.5515999794006348,1.565000057220459,1.565000057220459,26126
2023-01-17 13:30:00-05:00,1.565000057220459,1.5800000429153442,1.5613000392913818,1.5750000476837158,1.5750000476837158,8163
2023-01-17 14:30:00-05:00,1.5800000429153442,1.5800000429153442,1.565000057220459,1.5700000524520874,1.5700000524520874,7751
